id,repo_id,label,url,commit message,commitDate,java_file_change_count,line_change_count,sampling_commit
406,1,0,https://github.com/junit-team/junit4/commit/5ea3196f1cdbc32bc3a91b96bedc1964d3bb76d1,Used assertArrayEquals to avoid converting an array to a list. <enter>  <enter> Incomplete - task : Issue 551: Resolve sensitive equality in <enter> MethodSorter test.,2012-11-18T20:09:21Z,1,7,0
429,1,0,https://github.com/junit-team/junit4/commit/a3e01b1ebea12f5fdfb6349e9e72623ac1f3b232,Cleaning up indentation <enter>  <enter> The inline method refactoring conducted by eclipse introduced <enter> some extra tabs. <enter>  <enter> Incomplete - task : Issue 551: Resolve sensitive equality in <enter> MethodSorter test.,2012-11-18T18:39:07Z,1,26,0
473,1,0,https://github.com/junit-team/junit4/commit/fa235e3520365aa9364ac16bf561e7a42524f0dc,"Refactoring of the test case for JVM Method sorter <enter>  <enter> Removed the string based equality, and improved naming <enter> (in particular calling the expected result 'actual' was confusing). <enter>  <enter> Incomplete - task : Issue 551: Resolve sensitive equality in <enter> MethodSorter test.",2012-11-18T13:44:41Z,1,7,0
603,1,0,https://github.com/junit-team/junit4/commit/dfaf332b4df0d98293ac135e5abf9de6a2623b14,"Added different implementation for Null Sorter test <enter>  <enter> Added an extra test case providing an alternative implementation for  <enter> the getMethodsNullSorter test case. <enter>  <enter> The new implementation passes when coverage analysis using jacoco is <enter> enabled, whereas the old one incorrectly fails. <enter>  <enter> The new approach only checks the order of methods that are of interest <enter> (i.e., not looking at irrelevant extra methods that the coverage <enter> analyzer might generate). <enter>  <enter> Furthermore the new approach avoid the 'sensitive equality' test smell <enter> by replacing toString-based equality by actual equality.",2012-11-15T09:23:41Z,1,27,0
2710,2,2,https://github.com/apache/dubbo/commit/882a8c430f2a495c8ba7f29c8038781963c93fdf,[Dubbo-4991] Fix zk client create logic (#5139) <enter>  <enter> fix #4991,2020-02-07T09:40:49Z,2,42,0
2654,2,2,https://github.com/apache/dubbo/commit/88e52067774526637b1da973b60583607172f544,fix #5837 (#5839),2020-03-09T09:45:21Z,1,2,0
2656,2,2,https://github.com/apache/dubbo/commit/28e737880ce70acb0339100a58512425cfb11fe7,Fix stub proxy does not work cause of ProxyFactory.getProxy change (#5838) <enter>  <enter> fix #5836,2020-03-09T09:42:31Z,1,15,0
2661,2,2,https://github.com/apache/dubbo/commit/529713305fc7807dd1600f18199ff4e7442f955f,Fix stub proxy does not work cause of ProxyFactory.getProxy change (#5838) <enter>  <enter> fix #5836,2020-03-09T09:42:31Z,1,15,0
2699,2,2,https://github.com/apache/dubbo/commit/c9f12ca17770d7035f1f9bf0a27c18fd6c4dce5a,MessageOnlyChannelHandler class should be consistent with the writing of the ExecutionChannelHandler class. (#5724) <enter>  <enter> fix #5256,2020-02-10T08:10:08Z,1,6,0
3986,2,0,https://github.com/apache/dubbo/commit/d73831895bc8dc9e85d6818571d6fa17a27ba404,"fix #1641, support get system load on windows (#2631)",2018-10-10T05:48:23Z,1,5,0
4207,2,2,https://github.com/apache/dubbo/commit/3516df569777b2ec6fbe20f130f3c342caf3f476,Fix hessian-lite spelling mistake (#1779),2018-05-11T09:09:02Z,6,36,0
5531,3,0,https://github.com/square/retrofit/commit/7ca5b518bccbe7c725a2e987887a1624187188be,fix issue #227: permit use when servers or intermediaries mistakingly miss Content-Type header,2013-05-27T16:02:26Z,3,200,0
5567,3,0,https://github.com/square/retrofit/commit/941ae858bc7bc1d03887df36590bd7c9ec8cb184,issue #198: validate header names per rfc 2616,2013-05-09T16:10:24Z,4,92,0
7803,4,2,https://github.com/square/okhttp/commit/4c1436b3d6e6a7f9722bbcaa4d9a286747168ec0,HTTP/2 initial window size is 65535 not 65536.,2014-07-02T14:46:56Z,2,7,0
4900,3,0,https://github.com/square/retrofit/commit/ed5ef7cc86ebad6cbd7ecad74ab77d59d23e93b3,More accurately name call adapter list field. (#2664),2018-02-18T03:33:33Z,1,43,0
4931,3,3,https://github.com/square/retrofit/commit/6eb7affff92964d9eb8097c05e9b2f781bfdf455,Remove volatile modifier from synchronized field.,2017-08-02T15:07:07Z,1,4,0
6944,4,0,https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf,Transfer to/from FileChannel directly from Buffer. (#3846),2018-02-14T05:43:38Z,1,40,0
23268,5,0,https://github.com/spring-projects/spring-boot/commit/644ab5f3e4319610632b60cbbc4f9141f3ba3470,Align SessionsEndpoint with Spring Session API improvements <enter>  <enter> This commit aligns SessionsEndpoint with <enter> FindByIndexNameSessionRepository API improvements that simplifies <enter> retrieval of sessions by principal name. <enter>  <enter> Closes gh-14124,2018-08-17T16:04:38Z,4,24,0
28495,5,3,https://github.com/spring-projects/spring-boot/commit/0c036a69f2e87473cf3d60de4a4e56b8737f14ca,Improve Spring Session MongoDB support naming,2017-06-28T12:40:38Z,4,18,0
29742,5,0,https://github.com/spring-projects/spring-boot/commit/1c789f1a8d7fea4af7624496197fa931a3d4634d,Remove dependency management for `hibernate-entitymanager` <enter>  <enter> Closes gh-8433,2017-02-28T07:17:55Z,1,36,1
22266,5,0,https://github.com/spring-projects/spring-boot/commit/e769f20477c413a79fec551f42715415308516b5,Close the context in TypeExcludeFilterTests <enter>  <enter> Closes gh-5672,2016-04-13T02:26:03Z,1,25,0
29574,5,2,https://github.com/spring-projects/spring-boot/commit/0cd1285aa44c1d526a9505098ab99bdbcdb55de0,Polish <enter>  <enter> Closes gh-8879,2017-04-10T15:14:18Z,1,4,1
73,1,0,https://github.com/junit-team/junit4/commit/b9a1291cd0e72b0ba1babfd330a0148ab3d42b27,spelling: methods,2019-01-06T07:18:51Z,1,2,0
243,1,1,https://github.com/junit-team/junit4/commit/7a12b7070aaa88712ed449c0a746741fd7e0237a,Formatting,2013-01-18T00:21:29Z,2,124,0
261,1,0,https://github.com/junit-team/junit4/commit/0ebb59e0dec269db0816c63fda6113b006b3de52,"Simplification of theory parameter names, since format automatically deals with toString() and nulls.",2013-01-13T20:01:45Z,1,2,0
1643,1,3,https://github.com/junit-team/junit4/commit/50e3d1bc87b4b16f0617b6212252363f499397ab,Added parameter to annotation to mark exceptions in datapoint methods as ignorable.,2013-03-17T00:30:46Z,6,211,0
1709,1,3,https://github.com/junit-team/junit4/commit/e9d4de8e15255b03b60e935390e517d4de90a73b,"Single-datapoint methods are now only called if the return types could be relevant, and theory parameter signatures are compared with types via a prebuilt map rather than reflection.",2013-03-13T23:13:10Z,5,116,0
1718,1,0,https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a,Added two simple tests for boolean assertArrayEquals,2013-02-12T00:16:40Z,1,6,0
5752,3,3,https://github.com/square/retrofit/commit/bcab3a2ceda93524753fcdd3d258d5243c6833da,Move variable to where it is used.,2011-09-02T19:16:05Z,1,3,0
5756,3,0,https://github.com/square/retrofit/commit/ffab8145393225741167a003577696549573e857,Fix spelling,2011-09-01T20:02:21Z,1,2,0
5767,3,3,https://github.com/square/retrofit/commit/759d454eb3379dc2149552884ecc5492313d7633,Add fixed query parameter support,2011-05-04T22:37:32Z,6,130,0
7410,4,3,https://github.com/square/okhttp/commit/efbbb47626ded93f304fabea17fd07bb362d5119,"Tweak error copy, add a couple tests",2016-01-14T20:12:52Z,2,22,0
2511,2,2,https://github.com/apache/dubbo/commit/a2e5102657a8abe03812f0b025f457ca3d994921,Fix NPE when unexport Metadata Service (#6450),2020-07-13T08:22:42Z,1,9,0
2533,2,2,https://github.com/apache/dubbo/commit/5230444d5f83e586ce759d15e02ee799cf6241e7,fix publish null value when use consul config center (#6351) <enter>  <enter> * fix publish null value when use consul config center,2020-06-20T16:12:40Z,2,8,0
3047,2,0,https://github.com/apache/dubbo/commit/b0064d78a3b929eb3b25e0de9055412cb61f48ce,Make code of process callback of method cleaner in DubboBeanDefinitionParser (#4770),2019-08-10T12:28:03Z,1,26,0
3120,2,0,https://github.com/apache/dubbo/commit/ad5f9f909e6282381499e63070c6175014c81935,Correct @Parameter config of field of ConfigCenterConfig (#3688),2019-03-20T10:02:43Z,1,16,0
1839,1,3,https://github.com/junit-team/junit4/commit/e6769d4009db8030661815965e2e22829a4619ff,"No Interceptors class, interceptors turned on by default",2009-05-27T02:55:58Z,5,116,0
1844,1,3,https://github.com/junit-team/junit4/commit/38f920506399298a945ed38e08e18e1dafb62520,Remove throws from TestWatchman.starting,2009-05-27T02:12:24Z,2,4,0
1958,1,3,https://github.com/junit-team/junit4/commit/70986438ca98df55899e293a72931fc12bb737d9,Last changes with Kent. <enter>  <enter> Added fixed bugs to Release notes. <enter> Updated version number. <enter> Updated README.html <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,2009-04-07T02:31:18Z,5,206,0
6574,4,3,https://github.com/square/okhttp/commit/a7603602ca8b58c5a32117f03189d6d6a7c8e7be,add @overide for subclass override method,2019-03-30T04:42:26Z,4,25,0
2539,2,3,https://github.com/apache/dubbo/commit/c39eeb57aef6d2cb046a031a47dbd37e43b4b056,Revert 'fix wrong check of InvokerListener when export a service (fix issue_6269) (#6271)' <enter>  <enter> This reverts commit 91989cae508f8482f31ac335879da4a5975661c8.,2020-06-10T09:29:01Z,1,5,0
2542,2,0,https://github.com/apache/dubbo/commit/951955ad51c602a51b4ac6ada7344eef9ee1c195,Polish apache/dubbo#6296 : Adding the new methods into MetadataReport to manipulate the exported URLs for service introspection (#6299),2020-06-10T06:59:01Z,1,53,0
28095,5,0,https://github.com/spring-projects/spring-boot/commit/c84462b3d83623b2878f42ab0e781ef47451af24,Remove unfixable FIXME,2013-07-18T20:50:45Z,1,2,0
28452,5,0,https://github.com/spring-projects/spring-boot/commit/8dae41f24c5fe614b579a960dd4382d06dcde53f,Fix missing trailing / in resource paths,2013-05-18T15:03:27Z,1,4,0
2302,1,2,https://github.com/junit-team/junit4/commit/fb9f199f0ff53dded91ebb483aab7483a6e7e12a,fixed generated argument names,2004-11-17T22:46:22Z,1,8,0
2354,1,0,https://github.com/junit-team/junit4/commit/e7707e88ef3b20655d91513c6ed90c5e3db62cc8,improved names of test methods,2002-08-31T10:59:44Z,1,4,0
2393,1,3,https://github.com/junit-team/junit4/commit/58c50f297ca8e97e76fd3851d9eef13bd0cf73e2,rollback to correct version,2002-03-30T22:48:44Z,1,26,0
2450,1,1,https://github.com/junit-team/junit4/commit/f268f458843fc84e83c244a5c271cc71386eb1cf,*** empty log message ***,2000-12-11T22:20:03Z,2,15,0
6578,4,3,https://github.com/square/okhttp/commit/422458316520e5d4e86dad88d8a40359a40bf3f0,Revert 'Measure time' <enter>  <enter> This reverts commit 853a80d3ff56facc18ed3efcec32fcc9eb959dc9.,2019-03-27T06:10:55Z,1,28,0
6601,4,2,https://github.com/square/okhttp/commit/87bfe81744b407ddba3b6fc154949204af546ea5,"Fix flaky DuplexTest.duplexWithRedirect <enter>  <enter> The test is flaky because the server sometimes acts on the 301 response and resets the stream before the action added by MockDuplexResponseBody.sendResponse() is executed. This action then fails because it tries to write to a reset stream. mockDuplexResponseBody.awaitSuccess() then throws and fails the test. <enter>  <enter> The change enforces the de-facto sequence on most runs, where the 301 response is handled only after the Duplex response is sent. <enter>  <enter> Fixes https://github.com/square/okhttp/issues/4743",2019-03-24T17:02:36Z,3,31,0
6627,4,2,https://github.com/square/okhttp/commit/43f93d014c6cf42847ba88fe67dc2d7237bbfb4b,"Fix flaky testRfc2109Response() <enter>  <enter> The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error. <enter>  <enter> Fixes https://github.com/square/okhttp/issues/4733.",2019-03-17T20:19:03Z,1,2,0
5753,3,3,https://github.com/square/retrofit/commit/44654cc452d1d38e581a20358ab2f9bbf8aabbbe,Allow Server extensions; improved FilesTest,2011-08-26T01:45:52Z,2,9,0
5758,3,3,https://github.com/square/retrofit/commit/325ece291ec13811cbd61a3dad1ffc2663f5a306,Repackage gson into retrofit.internal.gson,2011-06-06T01:04:47Z,5,58,0
5768,3,2,https://github.com/square/retrofit/commit/320d18e7dfe4ee17c1740d8f9b58e078fd1470c2,Ensure ByteSinks and Files use FileDescriptor.sync(),2011-03-31T20:47:50Z,2,9,0
5778,3,3,https://github.com/square/retrofit/commit/9259e3add43cb442859f3e3c9cbe2286920620e3,TypedFile gets its length from the underlying file now,2010-12-12T20:14:45Z,4,49,0
5779,3,3,https://github.com/square/retrofit/commit/e32d8b2a08d0905e36c44d9070d959eaeccf7ac5,added toString() to ErrorResponse.java,2010-12-06T13:05:58Z,1,12,0
21985,5,1,https://github.com/spring-projects/spring-boot/commit/11a093bdc08fa94dd7d380faa4f97731ad1faa6a,Polish,2014-05-29T23:31:11Z,6,55,0
16042,5,0,https://github.com/spring-projects/spring-boot/commit/036aace2cca7f33c0e96d3b222376b48947b735f,Add details in Jest ElasticSearch HealthIndicator <enter>  <enter> This commit polishes the previous one and aligns the Jest <enter> HealthIndicator with the changes made for the REST variant. <enter>  <enter> Closes gh-15366,2018-12-11T10:48:07Z,3,81,0
20718,5,0,https://github.com/spring-projects/spring-boot/commit/57147241cb9119e1c7af494bd48c76bfb4f5808a,"Make WebClientCustomizer optional for WebClient <enter>  <enter> This commit removes the required dependency on `WebClientCustomizer` <enter> instances when creating `WebClient` beans, making it optional. <enter>  <enter> Closes gh-12458",2018-03-15T09:47:45Z,2,120,0
21781,5,0,https://github.com/spring-projects/spring-boot/commit/5b2de5c81dc1cc3ab4e8c21ae615bc4d19567347,"Configure PathPattern for RSocket routing <enter>  <enter> This commit configures a `PathPatternRouteMatcher` in the RSocket <enter> support if spring-web is on the classpath. This `RouteMatcher` <enter> implementation is more efficient than the `SimpleRouteMatcher`, which is <enter> based on the `AntPathMatcher`. <enter>  <enter> Closes gh-16865",2019-06-06T22:14:01Z,2,18,0
26243,5,0,https://github.com/spring-projects/spring-boot/commit/1e648801bdb8c674cf95b806699e9b7c78d1fd0a,Move spring.mvc.media-types to content-negotiation <enter>  <enter> This commit moves 'spring.mvc.media-types' to the <enter> 'spring.mvc.content-negotiation.*' namespaces introduced in gh-11105. <enter>  <enter> Closes gh-11636,2018-01-16T09:30:39Z,3,52,0
27123,5,0,https://github.com/spring-projects/spring-boot/commit/e3c3bb00761ca020ad47e7bf1e74952d5c7de274,Rename spring.cache.control to spring.cache.cachecontrol <enter>  <enter> Closes #11090,2017-11-29T10:13:12Z,4,74,0
29756,5,0,https://github.com/spring-projects/spring-boot/commit/dc98d909ab14a99aa1874770cde352c0d32d0250,Support reactive web servers with LocalServerPort <enter>  <enter> This commit refactors the `EmbeddedWebServerInitializedEvent` hierarchy <enter> to have one specialized event for Servlet based apps and another one for <enter> reactive apps. <enter>  <enter> Each event implementation has: <enter>  <enter> * a specific `ApplicationContext` implementation for the app <enter> * a custom `getServerId` implementation that differentiates the <enter> application server from the management server <enter>  <enter> Closes gh-8348,2017-02-22T13:29:59Z,3,83,0
12897,5,0,https://github.com/spring-projects/spring-boot/commit/de0f0ecce480486baa0dd1d5d50b35be4d450d9d,Align counter behaviour between metric exporters <enter>  <enter> The MetricCopyExporter has had the capability for a while to keep <enter> track of counters internally. This change aligns that with the <enter> PrefixMetricGroupExporter. <enter>  <enter> Fixes gh-5762,2016-04-21T13:00:12Z,2,36,0
15976,5,0,https://github.com/spring-projects/spring-boot/commit/1c0bcc13cfa3aa00a8fea96e2ecb2e1867859a96,Set UserDetailsService in default AuthenticationManagerBuilder <enter>  <enter> Only affects the default AuthenticationManagerBuilder (so when users <enter> are not overriding the default global user details). Makes the <enter> UserDetailsService effectively available as it would be if we used <enter> AuthenticationManagerBuilder.inMemoryAuthentication() as a <enter> shared object in the HttpSecurity. <enter>  <enter> Fixes gh-3152,2015-06-08T12:14:12Z,2,45,0
16396,5,0,https://github.com/spring-projects/spring-boot/commit/8749fc745b9ea7355b4afca883d54f7d039b36db,"Disallow all extensions in actuator endpoints (except .json) <enter>  <enter> Along with the recent change in Spring to use content-disposition <enter> 'inline' (which prevents the download), it also makes sense to limit <enter> the extensions allowed by the actuator endpoints. Really there *is* <enter> no extension for these endpoints, but since all of them explicitly <enter> produce JSON we can add .json for browsers as a convenience in case <enter> the app would otherwise choose to send XML. <enter>  <enter> Fixes gh-4402",2015-11-12T09:57:58Z,2,22,0
17555,5,0,https://github.com/spring-projects/spring-boot/commit/12724bf33211d68899d710fda376bd5636731e4c,"Fix ordering of keys in PropertySourcesPropertyValues <enter>  <enter> Since @ConfigurationProperties binding uses a single instance of <enter> PropertySourcesPropertyValues per bean, there doesn't seem to be <enter> any issue with using a normal LinkedHashMap. Then the order <enter> passed in as PropertySources will be preserved. <enter>  <enter> Fixes gh-2487",2015-02-12T10:09:19Z,2,27,0
18418,5,0,https://github.com/spring-projects/spring-boot/commit/deef784403419ed57cb733089c0326d8b0781dd2,"Blitz some more special characters from the metric names <enter>  <enter> When MVC path matchers are used as metric keys, they can still contain <enter> invalid characters and patterns (like asterisks). This change removes <enter> some more special characters and also tidies up the names a bit so <enter> no key part starts or ends with '-' (which is ugly). <enter>  <enter> Fixes gh-1528",2014-09-13T12:08:06Z,2,24,0
18424,5,0,https://github.com/spring-projects/spring-boot/commit/437fb75424d1a2d852aec0a3cd16b55c3080cf30,"Add /error to ignored paths for security autoconfig <enter>  <enter> Protecting /error doesn't make a great deal of sense and if it is <enter> protected you don't get the ErrorPageFilter for the attempt at loading <enter> it, so Tomcat renders its own HTML error page (when deployed as WAR). <enter>  <enter> Fixes gh-1548",2014-09-13T15:55:39Z,4,44,0
21292,5,2,https://github.com/spring-projects/spring-boot/commit/56115b9baab9cb0eb3f512bef12b21218dbf18c6,Fix broken test (use web app context),2015-08-12T07:43:13Z,1,46,0
